Longitude,Latitude
103.604094,1.588036
103.604153,1.587971
103.60418,1.587906
103.604142,1.58783
103.604094,1.587765
103.604056,1.587835
103.604099,1.587906
103.604024,1.587906
103.603943,1.5879
103.603905,1.58783
103.603824,1.587835
103.603878,1.587895
103.603916,1.587966
103.603981,1.587976
103.603819,1.587976
103.603781,1.587906
103.603749,1.587841
103.603981,1.58783
103.604175,1.58776
103.604213,1.58783
103.604261,1.587901
103.604331,1.587901
103.604299,1.58783
103.604261,1.587754
103.604218,1.587966
103.603781,1.588041
103.603754,1.588112
103.603705,1.588177
103.603673,1.588264
103.60363,1.588329
103.603597,1.588394
103.603565,1.588486
103.603651,1.588476
103.603721,1.588454
103.603797,1.588459
103.603856,1.588514
103.603926,1.588541
103.604002,1.588508
103.604056,1.588573
103.604126,1.588584
103.604174,1.588622
103.604255,1.58866
103.604325,1.58865
103.604368,1.58872
103.604482,1.588764
103.604449,1.588704
103.604519,1.588704
103.604568,1.588785
103.604611,1.588851
103.604686,1.588894
103.604735,1.58891
103.604778,1.588959
103.604848,1.588981
103.604924,1.588981
103.604999,1.588976
103.605101,1.589084
103.605015,1.589101
103.605177,1.58909
103.605112,1.589019
103.605085,1.58897
103.605161,1.58897
103.605204,1.589036
103.605274,1.589046
103.605236,1.58897
103.605317,1.588965
103.60535,1.58903
103.605436,1.589025
103.605506,1.58903
103.605587,1.589025
103.605673,1.589025
103.60563,1.588954
103.605565,1.588954
103.605474,1.58896
103.605398,1.588971
103.6057,1.58896
103.605749,1.588889
103.605662,1.588895
103.605598,1.588889
103.605528,1.588878
103.605431,1.588889
103.60535,1.588889
103.60528,1.588894
103.605188,1.588894
103.605112,1.588905
103.605042,1.588894
103.604972,1.588905
103.604886,1.588889
103.604978,1.587717
103.604935,1.587798
103.604994,1.587793
103.605054,1.587717
103.605092,1.587787
103.605162,1.587793
103.605178,1.587923
103.605086,1.587923
103.605205,1.587858
103.605253,1.587923
103.605296,1.587983
103.605329,1.588053
103.605366,1.588124
103.605442,1.588129
103.605517,1.588124
103.605604,1.588119
103.605215,1.587988
103.604897,1.587874
103.60494,1.587934
103.604784,1.587928
103.604698,1.587928
103.604746,1.587993
103.604773,1.588069
103.604854,1.588069
103.604822,1.587982
103.604946,1.588069
103.604984,1.587993
103.605016,1.588059
103.605059,1.588135
103.604983,1.588135
103.604903,1.58814
103.604827,1.58814
103.604752,1.588134
103.604676,1.58814
103.604784,1.588205
103.604822,1.588276
103.604859,1.588341
103.604919,1.588411
103.604951,1.588471
103.604994,1.588547
103.605042,1.588618
103.604967,1.588623
103.604886,1.588623
103.604924,1.588688
103.604956,1.588753
103.604999,1.588829
103.60494,1.588835
103.604859,1.588834
103.604773,1.588845
103.604724,1.588829
103.604659,1.58878
103.6046,1.588699
103.604562,1.588633
103.606056,1.588732
103.606013,1.588678
103.60597,1.588602
103.605927,1.588526
103.605889,1.58845
103.605846,1.588401
103.605803,1.58832
103.605765,1.588254
103.605679,1.588265
103.605641,1.588195
103.605603,1.58826
103.605576,1.58833
103.605533,1.588368
103.605609,1.588395
103.605501,1.588325
103.605425,1.58833
103.605345,1.588341
103.605269,1.588336
103.605221,1.588259
103.60514,1.588265
103.605053,1.588265
103.605102,1.588325
103.60514,1.588401
103.605226,1.588411
103.605183,1.588346
103.605269,1.588487
103.605301,1.588553
103.605339,1.588612
103.605377,1.588553
103.605345,1.588477
103.605415,1.588482
103.605485,1.588471
103.605539,1.588531
103.605582,1.588466
103.605614,1.588542
103.605657,1.588607
103.605738,1.588596
103.60569,1.588547
103.605646,1.588477
103.60569,1.588401
103.605727,1.588471
103.60577,1.588531
103.605814,1.588602
103.605851,1.588526
103.6059,1.588607
103.605938,1.588678
103.60597,1.588743
103.606018,1.588808
103.605932,1.588803
103.605894,1.588732
103.605862,1.588678
103.605781,1.588661
103.6057,1.588678
103.605625,1.588678
103.605592,1.588602
103.605668,1.588743
103.605706,1.588813
103.605786,1.588808
103.605857,1.588813
103.60583,1.588748
103.605647,1.58833
103.605722,1.58833
103.605771,1.588396
103.605808,1.588472
103.605501,1.588607
103.605431,1.588612
103.60535,1.588748
103.60542,1.588748
103.605501,1.588743
103.605576,1.588732
103.605549,1.588683
103.605463,1.588678
103.605382,1.588677
103.605307,1.588694
103.605264,1.588618
103.605226,1.588563
103.605183,1.588482
103.605102,1.588482
103.60515,1.588547
103.605188,1.588607
103.605226,1.588688
103.60515,1.588688
103.605113,1.588628
103.605086,1.588688
103.604988,1.588693
103.605156,1.588824
103.60522,1.588824
103.605301,1.588835
103.605382,1.588813
103.605468,1.588819
103.605538,1.588819
103.605625,1.588813
103.605112,1.588764
103.605193,1.58877
103.605269,1.588759
103.604606,1.588558
103.604638,1.588492
103.604676,1.588417
103.604714,1.588362
103.604751,1.588292
103.604789,1.588346
103.604832,1.588417
103.604881,1.588482
103.604918,1.588541
103.604854,1.588688
103.6048,1.588764
103.604881,1.588748
103.604735,1.588775
103.604697,1.588704
103.604649,1.588628
103.604687,1.588558
103.604724,1.588493
103.604757,1.588417
103.604794,1.588487
103.604767,1.588563
103.604719,1.588628
103.604784,1.588693
103.604816,1.588628
103.604843,1.588552
103.605069,1.588542
103.605037,1.588476
103.604994,1.588411
103.604946,1.588341
103.604902,1.58827
103.604994,1.588259
103.605032,1.588324
103.605064,1.588406
103.604865,1.588205
103.604951,1.5882
103.605021,1.588205
103.605102,1.5882
103.605188,1.588189
103.605145,1.588129
103.605253,1.588189
103.605183,1.588053
103.605091,1.588059
103.60514,1.587994
103.605054,1.587988
103.605016,1.587923
103.604957,1.587869
103.605048,1.587858
103.605135,1.587863
103.605259,1.588059
103.605302,1.588108
103.605221,1.588118
103.605329,1.588194
103.605382,1.588265
103.605296,1.58827
103.605409,1.588184
103.605458,1.58826
103.605496,1.5882
103.605571,1.588189
103.605539,1.588265
103.604547,1.588096
103.604633,1.58821
103.604671,1.588286
103.604638,1.588368
103.604584,1.588302
103.604552,1.588237
103.604471,1.588091
103.604401,1.588102
103.604309,1.588102
103.604229,1.588112
103.604148,1.588107
103.604056,1.588112
103.603991,1.588112
103.60391,1.588112
103.603792,1.588188
103.603754,1.588259
103.603705,1.588329
103.603748,1.588405
103.603802,1.588329
103.603878,1.588324
103.603926,1.588367
103.603969,1.588454
103.603883,1.588454
103.603845,1.588389
103.603667,1.588405
103.603873,1.588183
103.603824,1.588264
103.603905,1.588253
103.603986,1.588242
103.60404,1.588308
103.604077,1.588362
103.60412,1.588438
103.604201,1.588443
103.604164,1.588514
103.604045,1.588443
103.604077,1.588248
103.604115,1.588313
103.604158,1.588373
103.604245,1.588373
103.604282,1.588433
103.604352,1.588449
103.604315,1.588362
103.604277,1.588297
103.604228,1.588215
103.604191,1.588297
103.604104,1.588172
103.604185,1.588177
103.604029,1.588177
103.603948,1.588177
103.604142,1.588242
103.604272,1.588167
103.604315,1.588237
103.60439,1.588237
103.604347,1.588167
103.60446,1.588226
103.604428,1.588156
103.604514,1.58815
103.60459,1.588145
103.603873,1.588042
103.603948,1.588042
103.603544,1.587775
103.603614,1.587781
103.603657,1.587841
103.6037,1.5879
103.603625,1.587922
103.603587,1.587851
103.603555,1.587911
103.603517,1.587976
103.603511,1.588258
103.603538,1.588334
103.603571,1.588269
103.603544,1.588204
103.603624,1.588193
103.603592,1.588128
103.603511,1.588134
103.603549,1.588074
103.603587,1.587982
103.603625,1.588047
103.603652,1.588128
103.6037,1.588052
103.603657,1.587976
103.603732,1.587982
103.603495,1.588416
103.60439,1.588362
103.604482,1.588362
103.604557,1.588368
103.60452,1.588286
103.604444,1.588281
103.604369,1.588286
103.604439,1.588433
103.604487,1.588492
103.60453,1.588552
103.604557,1.588487
103.604514,1.588416
103.6046,1.588422
103.604455,1.588563
103.60439,1.588568
103.604288,1.588563
103.604217,1.588574
103.604411,1.588639
103.604492,1.588633
103.604401,1.588509
103.604244,1.588492
103.604331,1.588498
103.60384,1.588112
103.604067,1.58796
103.604007,1.588378
103.603953,1.588307
103.603517,1.587846
103.604304,1.58795
103.60439,1.587955
103.604482,1.58795
103.604536,1.58795
103.604903,1.587988
103.605286,1.587701
103.605771,1.588108
103.604714,1.588205
103.604093,1.588503
103.605085,1.588818
103.605048,1.588764
103.605754,1.588737
103.605463,1.588542
103.605053,1.58903
103.604967,1.589035
103.604805,1.588894
103.607307,1.58882
103.607388,1.58882
103.608186,1.588799
103.608148,1.588728
103.6081,1.588658
103.608019,1.588522
103.607734,1.588185
103.607653,1.588185
103.607302,1.588543
103.607059,1.588277
103.607259,1.588478
103.607135,1.588
103.606979,1.587702
103.607108,1.587691
103.608273,1.587735
103.608187,1.587746
103.608116,1.588185
103.603521,1.590326
103.603515,1.59019
103.603575,1.590196
103.60365,1.59019
103.603623,1.59012
103.603575,1.590055
103.603537,1.589989
103.603489,1.589919
103.603499,1.590065
103.603489,1.589789
103.603526,1.589854
103.603569,1.589919
103.603602,1.589995
103.603639,1.590049
103.603683,1.590114
103.60372,1.590049
103.603699,1.589979
103.603656,1.589903
103.603618,1.589848
103.60358,1.589789
103.603688,1.589838
103.603764,1.589832
103.603834,1.589827
103.603791,1.589887
103.603731,1.589903
103.603737,1.589783
103.603834,1.589735
103.603801,1.589767
103.603753,1.589702
103.603677,1.589702
103.603613,1.589718
103.603526,1.589707
103.603521,1.589582
103.603559,1.589637
103.603489,1.589648
103.603591,1.589566
103.603634,1.589637
103.60371,1.589631
103.603801,1.589615
103.603683,1.589555
103.603753,1.58955
103.603845,1.589561
103.603915,1.589572
103.603564,1.58949
103.603634,1.589501
103.603667,1.589447
103.60371,1.58949
103.603613,1.589441
103.60351,1.589436
103.603537,1.590125
103.603747,1.590212
103.603812,1.590201
103.603877,1.590201
103.603952,1.590185
103.604038,1.590191
103.604108,1.59018
103.604152,1.590109
103.604092,1.590109
103.604011,1.590109
103.603925,1.590125
103.60385,1.59012
103.603828,1.59006
103.60379,1.590011
103.60385,1.58999
103.603882,1.590039
103.603958,1.590044
103.604033,1.59005
103.604098,1.590044
103.604184,1.590039
103.604163,1.589974
103.604227,1.589957
103.604265,1.589887
103.60419,1.589898
103.60413,1.589898
103.604082,1.589952
103.604006,1.589984
103.603974,1.589908
103.603888,1.589903
103.603925,1.589973
103.604039,1.589903
103.604082,1.589827
103.604136,1.589822
103.604217,1.589827
103.604308,1.589822
103.604346,1.589746
103.604271,1.589762
103.6042,1.589751
103.604114,1.589757
103.604044,1.589767
103.604006,1.589827
103.603888,1.589778
103.603925,1.589822
103.603958,1.589773
103.603925,1.589702
103.603963,1.589632
103.603996,1.589697
103.604039,1.589626
103.603996,1.589572
103.604082,1.589545
103.604152,1.589556
103.60419,1.589626
103.604109,1.589632
103.604271,1.589626
103.604227,1.589681
103.604298,1.589681
103.604157,1.589691
103.604378,1.589675
103.604341,1.589621
103.604416,1.589616
103.604459,1.58954
103.604384,1.589545
103.604303,1.589545
103.604233,1.589561
103.604201,1.589507
103.604152,1.589458
103.604109,1.589496
103.604077,1.589415
103.60399,1.58942
103.603953,1.58948
103.603909,1.589431
103.603834,1.589425
103.603764,1.58942
103.603872,1.589496
103.604562,1.589448
103.604508,1.589475
103.604422,1.589469
103.604341,1.589491
103.604384,1.589399
103.60446,1.589399
103.604427,1.589328
103.604497,1.589312
103.604573,1.589312
103.604659,1.589323
103.604616,1.589388
103.604546,1.589393
103.604616,1.589252
103.604702,1.589269
103.604654,1.589182
103.604621,1.589122
103.604654,1.589051
103.604616,1.58897
103.604692,1.588992
103.60474,1.589051
103.604692,1.589127
103.604767,1.589117
103.604805,1.589155
103.604778,1.589214
103.60474,1.589182
103.60433,1.589333
103.604303,1.589268
103.604266,1.589192
103.604228,1.589133
103.604174,1.589046
103.604142,1.588997
103.604109,1.588926
103.604066,1.588845
103.604104,1.58878
103.60405,1.588731
103.60418,1.58878
103.604217,1.588845
103.604131,1.588839
103.604174,1.588926
103.604206,1.588991
103.604244,1.589057
103.604303,1.588981
103.604379,1.588981
103.604454,1.588975
103.604417,1.58904
103.604347,1.589051
103.604298,1.589122
103.604368,1.589133
103.604454,1.589116
103.604406,1.589203
103.604325,1.589198
103.604373,1.589247
103.604255,1.588915
103.604347,1.588932
103.604287,1.588861
103.603527,1.588671
103.603592,1.588655
103.603689,1.58866
103.603759,1.588655
103.603845,1.588655
103.603899,1.58872
103.603824,1.588736
103.603727,1.588736
103.603651,1.588747
103.603576,1.588752
103.6035,1.588752
103.603532,1.588796
103.603613,1.588817
103.603689,1.588812
103.60378,1.588807
103.603856,1.588807
103.603813,1.588866
103.603856,1.588931
103.603937,1.588937
103.604018,1.588926
103.603899,1.588866
103.60398,1.588866
103.60398,1.588742
103.60398,1.588997
103.604066,1.589002
103.604023,1.589062
103.604071,1.589116
103.604115,1.589203
103.604152,1.589279
103.604185,1.589344
103.604265,1.58935
103.604104,1.589062
103.604142,1.589122
103.604114,1.589355
103.604034,1.589349
103.603953,1.58936
103.603866,1.58936
103.603791,1.589355
103.60371,1.589355
103.603634,1.589365
103.603829,1.5893
103.603791,1.589219
103.603759,1.589154
103.60371,1.589083
103.603759,1.589024
103.603705,1.588937
103.60378,1.588937
103.603818,1.589002
103.60378,1.589073
103.603823,1.589149
103.603877,1.589219
103.603899,1.589284
103.603974,1.589284
103.604066,1.589284
103.604023,1.589219
103.603985,1.589149
103.603947,1.589073
103.603856,1.589078
103.603893,1.589154
103.603947,1.589225
103.603678,1.589007
103.603575,1.589018
103.6035,1.588866
103.603543,1.588942
103.603629,1.588948
103.60357,1.588882
103.603662,1.588877
103.603505,1.589024
103.603548,1.589083
103.603511,1.589165
103.603554,1.589213
103.603597,1.589159
103.603672,1.589165
103.60371,1.589224
103.603753,1.58929
103.603678,1.589279
103.603602,1.589284
103.603548,1.589365
103.603505,1.5893
103.603618,1.58923
103.603488,1.590559
103.603542,1.590467
103.603569,1.590402
103.603612,1.590342
103.603494,1.590402
103.603493,1.590706
103.60626,1.590165
103.60619,1.59017
103.606104,1.590176
103.606017,1.590187
103.606066,1.590246
103.60612,1.590333
103.606152,1.590387
103.606195,1.590333
103.606147,1.590241
103.606222,1.590241
103.605937,1.590186
103.605904,1.590257
103.605866,1.590333
103.605909,1.590414
103.605963,1.590469
103.606001,1.590539
103.606044,1.590615
103.606082,1.59055
103.606125,1.590474
103.606077,1.590393
103.606034,1.590338
103.605996,1.590404
103.605947,1.590333
103.605823,1.590273
103.605775,1.590208
103.605705,1.590208
103.605608,1.590224
103.605661,1.590289
103.605705,1.590355
103.605764,1.590436
103.605802,1.590496
103.605845,1.59055
103.605882,1.590621
103.605936,1.590697
103.606044,1.590729
103.605979,1.590778
103.605893,1.590778
103.605969,1.590626
103.605926,1.590555
103.605888,1.590496
103.605834,1.590414
103.605737,1.590284
103.605791,1.590355
103.605532,1.59023
103.605451,1.590235
103.605376,1.590235
103.605289,1.590235
103.60523,1.590197
103.605155,1.590202
103.605068,1.590202
103.604896,1.590207
103.604826,1.590218
103.604669,1.590234
103.604637,1.590294
103.604583,1.59024
103.604561,1.590299
103.604524,1.590251
103.604454,1.590234
103.60441,1.590305
103.604351,1.590386
103.604443,1.590397
103.604351,1.590245
103.604329,1.590316
103.604297,1.590381
103.604254,1.590478
103.604205,1.590408
103.604135,1.590413
103.604087,1.5905
103.604168,1.590337
103.604184,1.590261
103.604135,1.590283
103.604276,1.59025
103.604249,1.590326
103.604324,1.590473
103.604405,1.590473
103.604372,1.590549
103.604302,1.590554
103.604221,1.590549
103.604135,1.590554
103.604184,1.59063
103.605586,1.590289
103.605618,1.590365
103.605672,1.590436
103.605721,1.590501
103.605769,1.590572
103.605818,1.590626
103.605769,1.590707
103.605818,1.590772
103.60578,1.590843
103.605861,1.590859
103.605947,1.590849
103.605704,1.590865
103.605737,1.590783
103.605656,1.590794
103.605607,1.590723
103.605559,1.590653
103.605521,1.590588
103.605473,1.590523
103.605419,1.590457
103.605381,1.590387
103.605327,1.590327
103.605413,1.590316
103.605483,1.590295
103.605537,1.590365
103.605586,1.590441
103.605634,1.590506
103.605683,1.590566
103.605715,1.590637
103.605694,1.590713
103.605645,1.590648
103.605602,1.590588
103.605553,1.590517
103.605516,1.590441
103.605467,1.590376
103.605198,1.590257
103.60516,1.590343
103.605208,1.590403
103.605257,1.590463
103.6053,1.590528
103.605348,1.590604
103.605408,1.590675
103.605472,1.590664
103.605521,1.59074
103.60558,1.590805
103.605332,1.590457
103.605381,1.590517
103.605424,1.590588
103.605295,1.590387
103.605246,1.590322
103.605122,1.590273
103.605041,1.590278
103.604998,1.590213
103.604971,1.590283
103.604928,1.590354
103.604966,1.590408
103.605014,1.590484
103.605068,1.590549
103.605117,1.590615
103.605149,1.590685
103.605197,1.590761
103.605235,1.590826
103.605526,1.590875
103.605451,1.590881
103.605402,1.59081
103.605359,1.590756
103.605311,1.590674
103.605268,1.590609
103.605235,1.590539
103.605198,1.590468
103.605133,1.590403
103.605052,1.590408
103.605084,1.590474
103.605133,1.590544
103.605181,1.59062
103.605235,1.590669
103.605278,1.590756
103.605294,1.590826
103.605165,1.590826
103.605116,1.590761
103.605073,1.590701
103.60503,1.590625
103.604971,1.59056
103.604949,1.590501
103.60489,1.59043
103.604842,1.59037
103.604874,1.590283
103.604804,1.590294
103.604745,1.590229
103.605445,1.59074
103.605494,1.590805
103.60468,1.59037
103.604734,1.590441
103.604772,1.590511
103.604809,1.590576
103.604858,1.590636
103.604906,1.59069
103.604949,1.590766
103.604998,1.590853
103.605084,1.590848
103.605036,1.590767
103.605003,1.590701
103.604949,1.590625
103.604901,1.590571
103.604858,1.5905
103.604809,1.590424
103.60475,1.590365
103.604642,1.590441
103.604572,1.590446
103.604513,1.59037
103.604599,1.590527
103.604707,1.590517
103.604745,1.590598
103.604788,1.590663
103.604836,1.590723
103.604766,1.590723
103.604674,1.590734
103.604593,1.590728
103.604788,1.590793
103.604874,1.590788
103.604167,1.590847
103.604113,1.590766
103.604076,1.590701
103.604033,1.590646
103.604,1.590722
103.604054,1.590576
103.604092,1.590636
103.604146,1.590706
103.604227,1.590701
103.604308,1.59069
103.604281,1.590771
103.6042,1.590782
103.604243,1.590842
103.604836,1.590869
103.604329,1.590847
103.604351,1.590755
103.604405,1.590826
103.604685,1.590869
103.604637,1.590804
103.604566,1.59081
103.604513,1.590755
103.604475,1.590679
103.60455,1.590679
103.604453,1.590544
103.604534,1.590538
103.604572,1.590587
103.604637,1.590674
103.604712,1.590804
103.604761,1.59088
103.604469,1.590837
103.604437,1.590755
103.604394,1.590685
103.604345,1.590614
103.604421,1.590603
103.60427,1.590614
103.604507,1.590593
103.604027,1.590788
103.604081,1.590853
103.604016,1.590869
103.603973,1.590809
103.603919,1.590858
103.604917,1.590859
103.603844,1.590842
103.603871,1.590771
103.603914,1.590706
103.603936,1.590641
103.603893,1.590598
103.603925,1.590532
103.603979,1.590467
103.603903,1.590451
103.603871,1.590505
103.603833,1.590559
103.603855,1.590657
103.603795,1.590635
103.603801,1.590782
103.603763,1.590706
103.603817,1.590711
103.603774,1.590863
103.603714,1.590825
103.603634,1.59082
103.603536,1.590803
103.60352,1.590869
103.603585,1.590744
103.603644,1.590744
103.603601,1.590668
103.603682,1.59069
103.603623,1.590608
103.603704,1.590625
103.603688,1.590543
103.60372,1.590473
103.603731,1.590413
103.603742,1.590565
103.60379,1.590483
103.603823,1.59044
103.603866,1.59038
103.603774,1.590353
103.603947,1.590386
103.603914,1.590315
103.603957,1.590283
103.604028,1.590305
103.604011,1.590419
103.60598,1.590262
103.606039,1.590474
103.60453,1.588981
103.604578,1.589046
103.604535,1.589122
103.604503,1.589198
103.60446,1.589257
103.604541,1.589258
103.604573,1.589192
103.604497,1.589057
103.604444,1.588872
103.60433,1.588812
103.603576,1.588606
103.60364,1.588611
103.603737,1.588606
103.603921,1.58866
103.604002,1.588671
103.604072,1.588682
103.60391,1.589007
103.604282,1.589415
103.604222,1.589415
103.603537,1.590641
103.603725,1.59076
103.603833,1.590326
103.603553,1.590255
103.60365,1.589778
103.604712,1.590652
103.604674,1.590582
103.604604,1.59037
103.604178,1.590489
103.603957,1.590565
103.604739,1.590294
103.605009,1.590343
103.605095,1.590322
103.60585,1.590702
103.605856,1.590192
103.605322,1.590186
103.605397,1.590181
103.605484,1.590175
103.605624,1.59017
103.605969,1.590143
103.60605,1.590127
103.605985,1.590702
103.604503,1.588905
103.604568,1.588916
103.60426,1.58878
103.604217,1.588726
103.60412,1.588725
103.603948,1.588595
103.603813,1.588595
103.603484,1.588611
103.603629,1.589083
103.603937,1.58879
103.604023,1.588785
103.60419,1.589208
103.604233,1.589263
103.603743,1.588872
103.607787,1.588961
103.607868,1.58894
103.607943,1.58894
103.608024,1.588934
103.607992,1.58901
103.607911,1.589016
103.607835,1.589016
103.607755,1.589151
103.608111,1.588934
103.608073,1.589005
103.608105,1.589081
103.60804,1.589075
103.607949,1.589086
103.60783,1.589151
103.607755,1.589026
103.607755,1.589092
103.607825,1.589086
103.607911,1.589157
103.607992,1.589146
103.607889,1.589086
103.608073,1.589146
103.608154,1.589146
103.608191,1.589076
103.608186,1.58894
103.608229,1.589005
103.608159,1.589
103.608267,1.589081
103.608229,1.589141
103.608283,1.5892
103.608278,1.58894
103.60777,1.589574
103.607851,1.589564
103.607727,1.589233
103.607803,1.589227
103.607754,1.589292
103.607841,1.589282
103.607873,1.589222
103.607954,1.589216
103.608035,1.589222
103.608116,1.589211
103.608202,1.589206
103.608159,1.589265
103.608234,1.589276
103.607889,1.589482
103.607932,1.589417
103.607878,1.589352
103.607727,1.589504
103.607808,1.589493
103.607717,1.589428
103.607776,1.589412
103.607846,1.589412
103.607738,1.589357
103.607808,1.589357
103.607727,1.58964
103.607965,1.589347
103.607997,1.589423
103.608002,1.589287
103.607922,1.589282
103.608078,1.589271
103.60804,1.589347
103.608126,1.589347
103.607803,1.589634
103.608008,1.589564
103.607932,1.589564
103.60825,1.589553
103.608202,1.589488
103.607695,1.589716
103.607776,1.589705
103.607851,1.589699
103.607943,1.589694
103.6079,1.589629
103.608288,1.589483
103.608245,1.589417
103.608261,1.589694
103.60818,1.589689
103.608137,1.589624
103.608094,1.5897
103.608142,1.589765
103.60797,1.589629
103.608045,1.589629
103.608083,1.589564
103.608089,1.589417
103.607981,1.589488
103.608164,1.589423
103.608164,1.589569
103.608121,1.589499
103.608197,1.589347
103.608277,1.589341
103.608261,1.589966
103.608293,1.589765
103.608218,1.58977
103.608239,1.589841
103.608191,1.589966
103.608104,1.589976
103.608024,1.589965
103.607975,1.589884
103.608105,1.589841
103.608024,1.589841
103.607981,1.589765
103.60763,1.589976
103.607684,1.590036
103.60777,1.590025
103.607894,1.590014
103.607948,1.589965
103.607802,1.589965
103.607743,1.589764
103.607668,1.589791
103.607711,1.589971
103.607673,1.589911
103.6079,1.589759
103.607819,1.589759
103.607932,1.589841
103.607759,1.589906
103.607781,1.58984
103.607867,1.589965
103.608013,1.589694
103.608288,1.589624
103.608213,1.589629
103.608051,1.589499
103.608223,1.589884
103.608175,1.589819
103.608051,1.589765
103.608148,1.589895
103.608072,1.589895
103.607857,1.589846
103.607819,1.589895
103.607905,1.589889
103.608255,1.59009
103.608164,1.590096
103.607554,1.590166
103.607624,1.59015
103.6077,1.590139
103.607765,1.590128
103.607829,1.590139
103.607894,1.590128
103.607959,1.590112
103.608029,1.590106
103.608212,1.590188
103.608223,1.590307
103.608212,1.590345
103.607484,1.590372
103.607446,1.590437
103.607511,1.59047
103.607554,1.590399
103.607576,1.590334
103.607511,1.590302
103.607586,1.590768
103.607662,1.590774
103.607662,1.590692
103.607597,1.590692
103.607457,1.590752
103.607387,1.590714
103.607657,1.590492
103.607689,1.590302
103.608099,1.590324
103.608029,1.590356
103.607554,1.590258
103.607835,1.590437
103.607419,1.590584
103.607425,1.590508
103.607398,1.590649
103.607468,1.590681
103.607522,1.590768
103.607489,1.5906
103.607532,1.590698
103.607538,1.590622
103.607608,1.590622
103.607667,1.590627
103.607495,1.590529
103.607554,1.590557
103.607576,1.590486
103.60763,1.590557
103.607732,1.590779
103.607748,1.590627
103.607808,1.590502
103.607732,1.590361
103.607613,1.590421
103.60764,1.59035
103.607689,1.590562
103.607716,1.590492
103.607894,1.590389
103.608056,1.590253
103.607996,1.59028
103.607932,1.590318
103.607689,1.590426
103.607608,1.590274
103.607883,1.590215
103.607748,1.590226
103.607775,1.590302
103.607759,1.590437
103.60784,1.590323
103.607732,1.590709
103.608094,1.590101
103.607818,1.590242
103.607376,1.590795
103.607878,1.590269
103.607781,1.590383
103.607451,1.590817
103.60737,1.59086
103.607732,1.590844
103.607813,1.590774
103.607511,1.590839
103.607586,1.590839
103.607672,1.59085
103.607818,1.590698
103.607818,1.590633
103.607894,1.590638
103.607894,1.590725
103.607894,1.59079
103.607813,1.590855
103.607899,1.590866
103.607974,1.590882
103.607969,1.590807
103.607964,1.590736
103.608034,1.590741
103.608034,1.590823
103.607899,1.590568
103.607996,1.590459
103.608045,1.590421
103.608131,1.59041
103.608207,1.590432
103.608287,1.590476
103.608271,1.590633
103.608244,1.590704
103.608201,1.59059
103.60812,1.590611
103.608002,1.590546
103.608072,1.590562
103.608131,1.590541
103.608093,1.590682
103.608034,1.590611
103.607937,1.590226
103.608018,1.590188
103.608147,1.590166
103.608147,1.590237
103.608163,1.590693
103.608077,1.590779
103.608007,1.590671
103.608217,1.590845
103.608244,1.59079
103.608136,1.590834
103.607964,1.590508
103.607932,1.590481
103.607781,1.590557
103.608287,1.590872
103.608234,1.590541
103.608174,1.590486
103.607958,1.590622
103.607937,1.590687
103.608136,1.590758
103.60819,1.590758
103.608201,1.590666
103.608126,1.590481
103.608072,1.590492
103.607662,1.590247
103.608153,1.590291
103.608083,1.590177
103.608207,1.59015
103.6077,1.589862
103.600259,1.59663
103.600195,1.596667
103.60013,1.596711
103.600124,1.596787
103.600194,1.596825
103.600194,1.596917
103.600275,1.596874
103.600194,1.596754
103.600265,1.596722
103.600335,1.596684
103.600043,1.59676
103.600054,1.596841
103.600054,1.596922
103.60006,1.596998
103.600054,1.597085
103.60013,1.597053
103.60013,1.596977
103.599995,1.597042
103.599914,1.597004
103.599919,1.596912
103.599936,1.596846
103.599914,1.597085
103.599838,1.597053
103.599779,1.596998
103.599709,1.596966
103.59965,1.596933
103.599348,1.596824
103.599423,1.596879
103.599488,1.596922
103.599558,1.596966
103.599623,1.597004
103.599698,1.597042
103.599774,1.597096
103.599348,1.596689
103.599353,1.596775
103.599488,1.596841
103.599418,1.596727
103.599423,1.596629
103.599494,1.596662
103.599483,1.596743
103.599558,1.596803
103.599623,1.596841
103.599693,1.596884
103.599774,1.596922
103.599628,1.596749
103.599709,1.596808
103.599768,1.596846
103.599833,1.596868
103.599844,1.596955
103.599634,1.596673
103.599698,1.596711
103.599763,1.596754
103.599849,1.596803
103.599849,1.596716
103.599785,1.596662
103.599553,1.596618
103.599914,1.596673
103.599909,1.59677
103.599979,1.596705
103.599968,1.596618
103.600054,1.596667
103.598631,1.596856
103.598717,1.596905
103.598717,1.596987
103.598711,1.597057
103.5987,1.597155
103.598787,1.597193
103.598781,1.597101
103.598862,1.59716
103.598932,1.597188
103.598868,1.597063
103.598776,1.597008
103.598911,1.59709
103.598787,1.596932
103.598852,1.59697
103.598922,1.597019
103.598986,1.597063
103.599062,1.597106
103.598997,1.597123
103.599137,1.597144
103.599207,1.597101
103.599197,1.597014
103.599294,1.596971
103.599208,1.596846
103.599278,1.596868
103.599364,1.597009
103.599288,1.597052
103.599277,1.59715
103.599342,1.59709
103.599412,1.597145
103.599499,1.59709
103.599569,1.597134
103.599558,1.597047
103.599504,1.597003
103.599633,1.597085
103.599359,1.596922
103.599208,1.596927
103.599132,1.596982
103.599067,1.597014
103.599148,1.597057
103.598992,1.596976
103.598927,1.596922
103.598992,1.596884
103.599062,1.596933
